,pi0_zinb,alpha_zinb,beta_zinb,mean_zinb,activemean_zinb,cv_zinb,loglike_zinb
4732471J01Rik,0.0,0.7129160985439037,12.543815171339835,0.05683407231420131,0.05683407231420131,1.1843519764274668,-115.63614795773178
Lipe,0.0,0.031438553341775394,0.2526464968355066,0.12443692564731837,0.12443692564731837,5.639865190840416,-147.63605041650723
Ceacam2,0.0,0.013105916618125596,1.864766013264607,0.007028182906005103,0.007028182906005103,8.73506819147475,-20.78636343656525
Gm7092,1.0,,,0.0,0.0,,
Atp5sl,0.0,1852.984432015703,24580.55526365375,0.07538415679143076,0.07538415679143076,0.023230797263242307,-143.2872958034166
B3gnt8,0.9542886021631397,0.16092151896736787,3.3861710839177825,0.0021723496514884943,0.047523150773936235,12.522811121269909,-7.9956252516267305
Bckdha,0.0,0.22656150409553896,0.8399335107178088,0.26973742707553017,0.26973742707553017,2.1009075432573403,-332.71517800019046
Exosc5,0.0,1.2149851772272964,13.741243693897772,0.08841886544569823,0.08841886544569823,0.907223957251187,-164.60363299444623
B9d2,0.5191493365543488,1246.1058982019242,18680.355357996494,0.03207598765606132,0.06670675553655911,1.0398637731355196,-74.87766837683105
Tgfb1,0.8523611878070299,0.06427398681221128,2.0442976001481092,0.004641855993556906,0.03144062136919528,10.542995228025873,-14.662533278747969
Ccdc97,0.0,0.05051342913068596,0.48301513427372533,0.10457939212741092,0.10457939212741092,4.449350041123537,-152.14487244168672
Hnrnpul1,0.0,0.08631016839295859,0.9425334723349312,0.09157252333876593,0.09157252333876593,3.4038390632042264,-153.15191537323767
Cyp2b10,0.852968544217358,0.04197304120265673,1.1653063148964922,0.005295909987580906,0.036018891055597656,12.955314458759586,-15.093037886714017
Cyp2b13,0.9543191622521241,0.16102599528431885,3.3927295477029555,0.0021681074958519574,0.04746207825299289,12.523502591447764,-7.976740003507838
Cyp2b9,1.0,,,0.0,0.0,,
Vmn1r184,0.0,3.8399579140079556,2146.490246619934,0.001788947292005969,0.001788947292005969,0.5103131595764983,-6.605406458481389
Cyp2a4,1.0,,,0.0,0.0,,
Nlrp9a,1.0,,,0.0,0.0,,
Cyp2b19,0.0,0.15864160604497327,87.7055039700219,0.001808798751093177,0.001808798751093177,2.5106805089323023,-7.6416967302664
Cyp2a5,1.0,,,0.0,0.0,,
Cyp2a22,1.0,,,0.0,0.0,,
Cyp2a12,0.40577755157029183,20.097209739757815,3325.991384891477,0.003590572492885133,0.006042471977242828,0.8755615533021383,-13.851236713556894
Cyp2f2,0.8831742540083325,0.009930136386442086,0.24059443008984793,0.004821789061001414,0.04127334278991314,29.488263573895754,-9.410534401064576
Cyp2t4,1.0,,,0.0,0.0,,
Egln2,0.0,0.24764155799893534,0.9442538609696655,0.26226163136323244,0.26226163136323244,2.0095010440864645,-329.9615124190439
Rab4b,0.0,0.2141745046119284,1.086612775221845,0.1971028773964139,0.1971028773964139,2.160807678576581,-273.30982208740096
Mir3101,1.0,,,0.0,0.0,,
BC024978,0.0,76.30515611709144,21258.041842152947,0.0035894724774595465,0.0035894724774595465,0.11447826990921095,-13.38591241575142
Itpkc,0.9504317872629582,5.903986080056375,6.252824303272131,0.046802856408363,0.9442110946515468,4.753027462657747,-84.5787604348732
Adck4,0.6340922928319862,1944.6117698254338,9899.173181192045,0.0718795823655925,0.19644183753852323,1.3169415231350017,-140.21298569662724
Numbl,0.0,0.9743451589302875,10.751459746252513,0.09062445304414607,0.09062445304414607,1.0130796325087212,-164.60357003014636
Shkbp1,0.0,0.05669917176735023,0.7059401639355188,0.08031724877539222,0.08031724877539222,4.199635928394369,-130.78173801649046
Sertad3,0.0,0.4932839291145102,6.789251977207132,0.07265659468385653,0.07265659468385653,1.4238082881193534,-139.89665249741165
Sertad1,0.0,0.3151229803955547,0.9921602805916233,0.3176129770158179,0.3176129770158179,1.7813939061641648,-378.69807556267517
Prx,0.0,69.570055950201,12913.672446551593,0.005387317685046182,0.005387317685046182,0.11989161866746166,-18.400036372608326
Hipk4,0.0,52.05023557138156,14481.635315410847,0.0035942236106437184,0.0035942236106437184,0.13860811274038964,-12.965928821001484
2310022A10Rik,0.197415382162582,7.5066374810098,128.8957939941154,0.04674094931457065,0.05823803282015942,0.6418392197919919,-102.59674855824298
Akt2,0.0,0.7459812320124236,1.098685800389128,0.6789759472164063,0.6789759472164063,1.1578066758532939,-598.0031738125554
C030039L03Rik,0.0,0.7198511624996248,21.11011780870089,0.03409981739670472,0.03409981739670472,1.178633131058081,-81.00581595524335
Zfp60,0.0,0.3319854474147822,5.137708634298448,0.06461741430771398,0.06461741430771398,1.7355633742194538,-131.5396868473233
Gm10046,0.8141084173973459,0.0818305585035108,1.526271937031885,0.009966514915460259,0.053614664934903605,8.37369285155026,-26.524477527617687
Zfp59,0.8087482599183721,0.15326901867682152,3.3850898054611336,0.008659435408554099,0.04527768168204993,6.192197206099817,-25.23702867363054
Zfp607,0.0,0.0497642171460036,2.8587489826093493,0.017407690373913435,0.017407690373913435,4.482717925238046,-46.22827232955001
1700049G17Rik,0.0,0.027213470170480064,0.5943467777355156,0.04578719224181621,0.04578719224181621,6.061889806382093,-81.2669438667449
Zfp780b,0.362544383830943,0.2721760277684455,3.9840858501122742,0.04354829288698472,0.06831580392796391,2.5164301823308097,-93.02324432090451
Gm4636,0.0,0.02054738743173926,0.560870583763702,0.03663481028699482,0.03663481028699482,6.97624453116746,-66.949539907717
Psmc4,0.1068459176097799,0.78492226088327,1.0589265061686557,0.6620445494403333,0.7412433783749814,1.2434010431970868,-589.2761303668037
Fcgbp,1.0,,,0.0,0.0,,
9530053A07Rik,0.9091282517664392,0.41258897709817494,9.533756921541999,0.00393262403891284,0.043276641149294415,6.056103711336356,-14.307681754208438
Fbl,0.45544719493812513,244.906797090576,714.8306263116415,0.18656822808855167,0.3426081481066888,0.9186225769232522,-281.0806599935263
Dyrk1b,0.0,23256.34396312293,765824.5662280064,0.03036771734506999,0.03036771734506999,0.006557363802212671,-73.86651923015597
Eid2,0.0,0.9225054696046096,12.960801850471855,0.07117657381445304,0.07117657381445304,1.0411553260326967,-137.9485874282977
Eid2b,0.8399485337311835,1095.9615314915889,4369.747951998416,0.04014196059276741,0.2508065782124511,2.2920931845070927,-88.33826259348763
BC089491,1.0,,,0.0,0.0,,
Dll3,0.0,0.0016512865908691397,0.11428651034182531,0.014448657028114893,0.014448657028114893,24.608705721172765,-17.085144804549937
Timm50,0.8654560173765342,3.545716276747323,5.866367057535245,0.08132031024442343,0.6044143235450827,2.920395355010557,-145.28021500935802
Rps16,0.0,1.718681988500482,0.3270233680375693,5.255532651425189,5.255532651425189,0.7627851633749438,-1454.8472384565316
AF357399,0.0,52.15363522829592,14519.912364319232,0.0035918698350037286,0.0035918698350037286,0.13847064253383132,-13.272808117377082
Med29,0.0,0.29616811074077976,1.169497930502665,0.25324380917329453,0.25324380917329453,1.8375148286613021,-326.2282597540997
Paf1,0.5243427945138931,1124.716802953546,2485.5385720917925,0.21523691382746118,0.4525042642999505,1.050820436779891,-300.85974197222043
Lrfn1,0.0,73.83647080173745,10284.905323473042,0.007179110403011868,0.007179110403011868,0.11637629717691034,-23.14919675445114
1700028B04Rik,0.0,92.55098649779184,12900.236177409111,0.007174363726756189,0.007174363726756189,0.1039464050197213,-22.943697920304373
Ifnl3,1.0,,,0.0,0.0,,
Nccrp1,0.8333063362277193,0.03293498627677238,0.5367823421075157,0.01022770888328762,0.061356314642286816,13.680154047301377,-21.907548613649965
Pak4,0.0,0.07368101430168117,0.8335940425756412,0.08838956439038524,0.08838956439038524,3.6840218904561386,-145.9557348424082
Papl,1.0,,,0.0,0.0,,
Fbxo27,0.9823255379296841,295.83223418077336,766.9454961817215,0.0068175321821904115,0.3857278459207202,7.467935541202542,-19.7867631271391
Fbxo17,0.0,0.15860869008353967,87.67820058573446,0.0018089866012755038,0.0018089866012755038,2.5109410153887035,-7.658663991803207
Mrps12,0.0,0.25700012296975244,0.7172548665249832,0.35831074136155855,0.35831074136155855,1.9725741359610933,-396.91283318944573
Sars2,0.5478116153171291,2.1264170155057314,27.818483752468158,0.03456482689565698,0.07643899769760341,1.5004882063113092,-82.74831127299976
Gm6537,1.0,,,0.0,0.0,,
Nfkbib,0.0,0.054623500078673816,0.706916655638552,0.0772700708675945,0.0772700708675945,4.278684241964375,-127.26945684336177
Gm19897,0.8035987157104032,0.03908435400578384,0.3936879322451273,0.019498228656868368,0.09927750079331417,11.591553547616899,-35.724406097486344
Rinl,0.0006849925303810438,154.72177939771686,8615.071699444385,0.017947128187512804,0.01795943026309292,0.08457604001282883,-51.51949385022031
Hnrnpl,0.0,2.4286652203646377,2.202775245038005,1.10254789989831,1.10254789989831,0.6416765572168873,-762.3971164015065
Ech1,0.054685967837120035,2.87453994516722,2.6841808221289054,1.0123546535229626,1.070918889468607,0.6525764890644207,-739.7755458780379
Lgals4,0.0,71.62775159863014,5705.1614156932765,0.012554903600378873,0.012554903600378873,0.11815696867281025,-39.05382141392192
Lgals6,0.8280462658758289,0.10435865269280961,2.6782338996868047,0.006700258711830431,0.03896547374186154,7.780859940224874,-20.06632883148642
Lgals7,0.0,4.830785786952775,2681.008529498854,0.001801853941828289,0.001801853941828289,0.45497874672298283,-7.060230894337472
Capn12,0.9116659812682316,552.6498868311904,2106.997956201893,0.023169355865658145,0.2622925595179056,3.2157660385961604,-58.06759981406012
Actn4,0.0,0.5225732967245398,0.3355258586441977,1.5574754769607584,1.5574754769607584,1.3833319036729699,-894.5969408308223
Eif3k,0.2187679882160918,0.9824979930096701,0.4673217193091973,1.6424635362277085,2.1024017339960466,1.2581180841370845,-921.1148860818964
Map4k1,0.0,4.133560731964711,1151.8166491170905,0.0035887315356426183,0.0035887315356426183,0.49185584710310604,-13.109485100074863
Rasgrp4,0.8941724145796884,4057.263732335779,12250.701390770164,0.03504864011541331,0.3311862401113273,2.90717407314253,-80.5286534679269
Fam98c,0.0,0.15091487726981956,1.809584723421405,0.0833975195062892,0.0833975195062892,2.5741507242915325,-150.10717216088125
Spred3,0.8404902500011343,2.5546319932638006,9.02962862084131,0.04512795904408372,0.2829166182280684,2.779076279349497,-97.60719800912061
Ggn,1.0,,,0.0,0.0,,
Psmd8,0.0,0.37943743999479174,0.6826028743646185,0.5558685060445728,0.5558685060445728,1.6234163262458856,-523.3660169664623
Catsperg1,0.0,4.001826039288194,1115.671166325289,0.0035869225270642228,0.0035869225270642228,0.4998859116048568,-13.14451568825066
Kcnk6,0.0,0.04121227930867709,1.9607427815811826,0.021018707652945008,0.021018707652945008,4.925912382418094,-51.30334205478888
Yif1b,0.0,3.9375163908446287,19.98927598205753,0.19698144116770222,0.19698144116770222,0.5039515817667816,-281.69731287500474
2200002D01Rik,0.0,0.005235366477174191,0.30760889446808665,0.017019554932659275,0.017019554932659275,13.820585947529501,-28.973147468578095
Dpf1,0.6863567552120036,1357.6648713427744,4342.118512511061,0.0980678934385812,0.31267337992523664,1.4800960246295738,-175.30038521556145
Catsperg2,1.0,,,0.0,0.0,,
Zfp84,0.5699561952263712,1235.0202122807536,5232.958483216726,0.10149379032242432,0.2360080280097274,1.152053535255018,-176.84624416513083
Zfp30,0.604988462728184,557.0739174362428,2581.52676687338,0.08524049695097201,0.21579242353196426,1.2394014828072772,-162.81854459878986
Zfp790,0.7867198112150404,12969.361705806561,34290.197820944624,0.08066759857959456,0.37822358953802276,1.9206846531013333,-152.90173932268135
Zfp940,0.0,0.012618638481521428,0.34395719121441326,0.0366866540483386,0.0366866540483386,8.902126285899259,-60.19314497376767
Zfp420,0.0,0.18184161468260068,3.8789541191245287,0.046879032104572026,0.046879032104572026,2.3450567684377974,-100.70238039898663
Zfp27,0.0,0.05229631658641834,1.3694031515540226,0.03818913117519232,0.03818913117519232,4.372848683891128,-80.8011347844665
Zfp383,0.0,0.12851073439890556,1.6720848707527183,0.07685658583888401,0.07685658583888401,2.789525252552148,-141.6510569271049
Zfp74,0.0,0.10348514685945694,1.2582223831662112,0.08224710372664429,0.08224710372664429,3.1085724222489532,-145.68525298288415
Zfp568,0.7630885931356871,1009.2908427345284,4223.4163796732955,0.056615898597713384,0.2389749794957708,1.795875626110355,-117.9199754319267
Zfp82,0.9692606128243431,742.199467317882,748.629728395466,0.03047535506818498,0.9914106255286361,5.619197823507485,-60.006806291754884
Zfp566,0.0,0.061361794563575406,1.4330787961610776,0.04281815816963519,0.04281815816963519,4.0369277224742035,-88.0231384122695
Zfp260,0.0,0.5959415880253655,2.8949362191162846,0.20585655189573884,0.20585655189573884,1.295382880012972,-292.923771512909
Zfp382,0.0007813364351248119,2533.985989020461,141324.86918285931,0.017916210417042718,0.017930219951180378,0.03430584726250621,-50.45560794445892
Zfp146,0.0,1676.9764030566705,116865.2047249116,0.014349663845659591,0.014349663845659591,0.024419486328274013,-41.755182741839235
Gm5113,0.0,136.44528390056803,10861.65934265721,0.012562103044854642,0.012562103044854642,0.08560925848097319,-36.96184670786056
Tbcb,0.3435417839238842,1.2051182733512293,1.7876306949015446,0.4425465473048661,0.6741427503948753,1.3369267938338407,-466.13250741525064
Polr2i,0.0,1.3997541940084648,4.287999618496666,0.32643524219790065,0.32643524219790065,0.8452284587784036,-393.78903874974736
Wdr62,0.9800596434867226,4736.013202395468,4164.636933579912,0.022676116361042737,1.1371971381727153,7.011429504475485,-44.92335083779798
Alkbh6,0.0,0.5803963710460636,2.892783526141567,0.20063595004642604,0.20063595004642604,1.31261588543186,-288.37309465107955
Syne4,0.0,43.95053272157205,8149.059942313763,0.005393325491859516,0.005393325491859516,0.15084048782065398,-18.18226161594879
Lrfn3,0.0,0.17741582209945353,5.096189249323484,0.03481342890141008,0.03481342890141008,2.3741263379949267,-81.98635943993773
Hcst,0.0,0.022992924933926327,0.9068505707039313,0.025354700847878785,0.025354700847878785,6.594819133302637,-53.87014173085356
Nfkbid,0.9007731876737516,6.15483374675998,6.550410634998136,0.09323454163712694,0.9396103679172979,3.2734264419656345,-146.52214743071787
Kirrel2,0.0,0.05323493127595799,0.9538225271708056,0.05581219751001431,0.05581219751001431,4.334127180807783,-103.42472527628998
Nphs1,0.0,0.034491125373839734,1.2055879517518469,0.02860938127634776,0.02860938127634776,5.38451160900216,-62.51045724609621
Prodh2,0.0,4.902492433890007,2719.6272458651183,0.0018026339607178465,0.0018026339607178465,0.4516391006883567,-6.758397319475458
Gm1082,0.0,0.19140140469736036,52.61800501576841,0.0036375648343186283,0.0036375648343186283,2.2857432168169334,-14.1661642088659
Arhgap33,0.0,0.09178335788136449,0.7914521110772845,0.11596830256278379,0.11596830256278379,3.3007910182313944,-177.95513061351753
BC053749,0.0,0.013981405718520532,0.4155780439325779,0.03364327332169847,0.03364327332169847,8.457160657124033,-57.30978875329793
Hspb6,0.7055803970804954,56.4980856354069,419.0631612627163,0.0396936440043235,0.1348199766955595,1.5673641188143737,-87.77783338459116
Lin37,0.8740997068843966,1301.478144422803,4815.961334676023,0.03402362861316563,0.27024264814002197,2.636075902741678,-79.90225270109838
Psenen,0.0,0.5958745461593359,0.6453876795431281,0.9232815640068575,0.9232815640068575,1.2954557497499544,-701.8775312787592
U2af1l4,0.46233585233535235,9.287306170771457,22.457981837910154,0.2223464063889869,0.41354144098086487,1.0296404234880203,-307.2301304777155
Igflr1,0.9151267246667415,1.6187128414932606,4.25744653670505,0.032269450596052573,0.3802074383172466,4.249830869440561,-70.81574871112657
Kmt2b,0.0,0.15190941247853004,0.6318544940658498,0.24041834616230257,0.24041834616230257,2.565710538100547,-296.4453289122107
Zbtb32,0.8555384883208906,0.009984497551158046,0.07751290054509258,0.01860820069244558,0.128810784797682,26.442824079124954,-17.96267735808489
Upk1a,0.854623353065127,0.014451935629756014,0.19296967263943354,0.010887586193392416,0.07489226380540974,21.951045842541276,-17.192772748945128
Etv2,1.0,,,0.0,0.0,,
Rbm42,0.0,0.21554869580121347,1.2493004553864557,0.17253551367235845,0.17253551367235845,2.153908748693935,-251.94204141339762
Haus5,0.0,0.07135785622111042,1.611182413691485,0.044289123078011874,0.044289123078011874,3.7435109076932376,-91.62755495352033
Atp4a,0.0,48.589300023317655,13527.631215579671,0.003591855754269655,0.003591855754269655,0.14345962083788705,-12.340848914450559
Tmem147,0.0,0.447670805315321,0.7652718175260924,0.5849827408547649,0.5849827408547649,1.4945849802481597,-544.0818151314676
Gapdhs,1.0,,,0.0,0.0,,
Sbsn,0.0,0.08873915902535306,2.6690495730902115,0.03324747502632982,0.03324747502632982,3.3569304670431057,-75.78769152936167
Ffar2,0.8828846225004157,0.0213993278668628,0.8797758214837217,0.0028486692861578976,0.024323614430291258,20.163099389931727,-8.55222984059311
Ffar3,1.0,,,0.0,0.0,,
Ffar1,0.0,4.624096309363262,2567.9200525004553,0.001800716616882465,0.001800716616882465,0.4650359894833652,-6.812209035681345
Cd22,0.8533388127944984,0.02185166424187661,0.43365855297538675,0.007390125245175379,0.050389100115631406,17.828383632416312,-15.744917618125024
Hamp,1.0,,,0.0,0.0,,
Fam187b,0.0,801.276952588401,63682.725811452154,0.012582328133390079,0.012582328133390079,0.03532715586183335,-35.636738958988644
Lgi4,0.0,0.4337083466882203,1.5823815301478126,0.2740858247048087,0.2740858247048087,1.5184521467563852,-347.7023668154909
Fxyd3,0.7904403804030855,0.22002203285896674,4.379716807255851,0.010527560465205988,0.05023658892612818,5.045814833942053,-30.26715670129859
Hpn,0.0,56.549080391234575,10502.160733574026,0.005384518655332955,0.005384518655332955,0.13298027496675716,-17.39056370100124
Gramd1a,0.0,0.24260142653449915,0.9056918950910487,0.2678630866075163,0.2678630866075163,2.030267791094788,-334.06541290957205
Gm10640,1.0,,,0.0,0.0,,
Scgb2b12,1.0,,,0.0,0.0,,
Uba2,0.228959136541382,0.47962738672959965,0.5471296589266008,0.6759134847997749,0.8766247248788668,1.7323459496477398,-575.092703576247
Pdcd2l,0.0,0.15667997797728342,1.3374296261289418,0.11715007273375434,0.11715007273375434,2.5263484388554174,-190.19763039209192
Lsm14a,0.45602901022224496,0.9180592300839381,1.0702942791253056,0.4665983905580571,0.8577633721766866,1.6854512400239545,-472.1987410811523
Pepd,0.6138847389856857,644.8153071337233,1142.216790230856,0.21797353422693275,0.5645297045610739,1.2625041468134202,-303.12116005298276
Cebpa,0.0,0.1259423815325345,0.5989209877154266,0.2102821308916548,0.2102821308916548,2.8178252036002114,-266.88999841338244
Gpatch1,0.302527897137789,0.4457160713696191,1.101845551505102,0.2821398381588076,0.4045177391339273,1.910623194055749,-347.7852873082775
Rhpn2,0.8475972000794428,1276.4008205437788,3773.9834828196435,0.05154422634792036,0.33821049465488007,2.359385494756707,-107.34478094955438
C230052I12Rik,0.0,0.07563579570121362,2.873616405734179,0.02632076972774989,0.02632076972774989,3.63610411310566,-63.606895175323935
Cep89,0.7953798931755198,1695.6298324250129,5710.217411418547,0.060761251708521,0.2969466327209037,1.9723051070247581,-122.68484335278572
Slc7a9,1.0,,,0.0,0.0,,
Tdrd12,1.0,,,0.0,0.0,,
Rgs9bp,0.5682035562869295,13.800649618695243,3333.50601517705,0.001787628820572639,0.004139980415773229,1.2180794056607795,-7.2119112172904165
Ankrd27,0.4344276061137183,2.708224223106218,9.495517904928903,0.16130735283516565,0.2852107963169067,1.192053248023359,-252.00585852059424
Pdcd5,0.0,1.1495852587655229,2.077547012801892,0.5533377833000901,0.5533377833000901,0.932673005125421,-539.2356939934523
Zfp507,0.0,0.08758415627815436,1.1065268070260545,0.07915231309537725,0.07915231309537725,3.378992475546522,-139.21506247945126
E130304I02Rik,0.5077260339200719,19.41854110370364,5330.347671915516,0.0017933618654880502,0.003643015859174789,1.065832991325245,-7.326001618594126
1600014C10Rik,0.0,0.4505213529769408,6.457877075671509,0.06976307348341626,0.06976307348341626,1.4898491933690063,-136.81822409426474
Plekhf1,0.9683730426515695,2948.109066638048,4433.181283586396,0.021032237065129165,0.6650098153110173,5.534376337994472,-48.948859934853246
Gm5591,0.8832801090861587,0.008836703381870667,0.18781704406875926,0.0054916158428748195,0.04704952857545546,31.258687616227302,-9.107785986310411
Zfp939,0.0,264.716979894817,14792.009065586924,0.017895944947104683,0.017895944947104683,0.06146234135374237,-52.741442518770555
Zfp619,0.0,75.03747294704472,6972.6516782054905,0.010761683848569454,0.010761683848569454,0.1154412179550455,-32.26107743514794
4930433I11Rik,1.0,,,0.0,0.0,,
Gm4884,0.0,4.5890877313040805,1276.1294933276947,0.003596098793498896,0.003596098793498896,0.46680641951754925,-12.997469841662783
Gm5592,1.0,,,0.0,0.0,,
AI987944,0.0,0.09973429937030362,0.43297729234288,0.2303453348110524,0.2303453348110524,3.166487146329539,-272.3106039469079
Vmn2r57,1.0,,,0.0,0.0,,
AW146154,0.7968466472478151,0.7957118238640154,2.670664192236132,0.06052858510346105,0.2979452924771386,3.1793924343733657,-117.32470900623534
Zfp788,0.0,0.3793460528860258,3.3219398449175466,0.1141941367380304,0.1141941367380304,1.623611860625547,-198.26042472467918
Vmn2r-ps54,1.0,,,0.0,0.0,,
Vmn2r58,1.0,,,0.0,0.0,,
Vmn2r59,1.0,,,0.0,0.0,,
Vmn2r61,1.0,,,0.0,0.0,,
4933421I07Rik,1.0,,,0.0,0.0,,
9830147E19Rik,0.0,0.016266338332020666,0.37678424425636076,0.043171492916654945,0.043171492916654945,7.840704733118553,-70.48203732075358
Gm5595,0.801454965989656,0.0717775512493507,1.0276346543131554,0.01386784329836229,0.06984734404205643,8.614335673577438,-33.125518432004014
Gm2381,1.0,,,0.0,0.0,,
Vmn2r63,1.0,,,0.0,0.0,,
Gm9268,1.0,,,0.0,0.0,,
Zfp936,1.0,,,0.0,0.0,,
EU599041,1.0,,,0.0,0.0,,
Siglec5,0.9543653509582334,0.16119591045000853,3.4031377199491017,0.0021615695295646746,0.04736684898324345,12.524153701947816,-7.946930254621849
Siglecg,0.0,5.0863086097348305,2819.407667899429,0.0018040344671135598,0.0018040344671135598,0.443403019599806,-6.465602262621724
Lim2,1.0,,,0.0,0.0,,
Cldnd2,0.0,68.46187829380857,9521.207431053881,0.007190461796947814,0.007190461796947814,0.12085805338426608,-22.29590013930195
Etfb,0.0,2.5016615442870536,2.788962746690814,0.8969863607017873,0.8969863607017873,0.6322454661627895,-687.9537543908493
4931406B18Rik,1.0,,,0.0,0.0,,
Zfp658,0.14949196425302655,333312.0978783413,16853564.773796543,0.016820454394192323,0.01977694940814929,0.4192509655589921,-54.8371496938712
Zfp719,0.7010400013277067,6.624122409376857,21.780598130816305,0.09092255478101476,0.3041294995477975,1.6881620039967913,-167.13434501469817
Zfp819,0.0,30.78985722717434,17114.443594990382,0.0017990568642375806,0.0017990568642375806,0.18021716871302876,-6.057605461649132
Ceacam18,1.0,,,0.0,0.0,,
Siglece,0.0,3.514245418381669,488.6243338041982,0.007192121176244774,0.007192121176244774,0.5334380079617401,-25.096878474868387
Ctu1,0.9165337872183632,2198.522344609219,7058.4258072037865,0.02599762876774234,0.3114748818873212,3.3145656342946967,-63.05214236921296
Klk14,1.0,,,0.0,0.0,,
Klk12,1.0,,,0.0,0.0,,
Klk11,1.0,,,0.0,0.0,,
Klk10,0.6015237709720782,11.659868780281792,2599.6283512339805,0.0017872479888602743,0.0044852060390659825,1.3133128104284069,-7.306517952457618
Klk9,1.0,,,0.0,0.0,,
Klk7,0.0,53.79720307341571,9980.26273170474,0.005390359404318662,0.005390359404318662,0.13633901479447003,-18.53896089178164
Klk1b7-ps,1.0,,,0.0,0.0,,
Klk1b1,0.949000684024092,0.21428900247440819,5.358747277159844,0.002039393160773701,0.03998863752872895,10.4933882647913,-7.897671313934777
Klk1b27,1.0,,,0.0,0.0,,
Klk1b16,1.0,,,0.0,0.0,,
Klk1b24,1.0,,,0.0,0.0,,
Klk1b5,0.8809844583112217,0.05131051372680566,2.7580005085636876,0.0022141941477398573,0.018604243751038016,13.082642157048499,-7.939813812912087
1700028J19Rik,0.0,0.0014628767605356198,0.08358864972167546,0.017500901921571294,0.017500901921571294,26.145450517702745,-17.63153682019231
2410002F23Rik,0.0,0.8011773686702085,6.0243553245903385,0.1329897267845318,0.1329897267845318,1.1172121843634308,-222.03919328018299
Acpt,1.0,,,0.0,0.0,,
Clec11a,0.0,0.03236636478386534,1.4367979614043442,0.0225267335097205,0.0225267335097205,5.558441480362946,-52.996771142369596
Shank1,0.8250180461843393,1.2373488852514725,3.4544674973607576,0.06267644019182429,0.35818802353671514,3.055080992941018,-119.16384349343102
1700008O03Rik,0.5185174646325504,18.471256754805694,4948.9977964934515,0.0017970481902474095,0.003732322687210179,1.0905774136091517,-7.360740766117979
Syt3,0.7513552277221278,1551.308430027756,5454.529470577513,0.07071640796839533,0.28440737893080026,1.73907859273583,-136.13591069530145
Lrrc4b,0.0,0.3607511708232631,1.6868648558022192,0.2138589642094958,0.2138589642094958,1.6649305617432686,-298.5124376981636
Aspdh,0.0,110.0861645932623,20448.269169447896,0.005383642189029079,0.005383642189029079,0.09530893779594919,-18.851955637782112
Fam71e1,0.0,357.3524604714513,22112.29238455587,0.01616080568476206,0.01616080568476206,0.05289950542082157,-43.43377851021614
Mybpc2,0.0,4.897071250239365,2716.6035087786872,0.001802644822630358,0.001802644822630358,0.45188901958302136,-6.759566587165889
Spib,1.0,,,0.0,0.0,,
Pold1,0.0,0.025281447006065823,1.2165137165870143,0.02078188405223584,0.02078188405223584,6.289252574628707,-47.97053323470831
Napsa,0.0,91.09656864518195,12697.335602484101,0.007174463328145777,0.007174463328145777,0.10477290622824392,-22.23191682219698
Kcnc3,0.6549214304130703,7.620784405348865,13.596252193851456,0.19341869687570304,0.5605062554514223,1.509354910571536,-279.8346617673792
Myh14,0.7216331543295562,0.7117042452129144,1.1440312987296357,0.17317259240212687,0.6221020753568637,2.7640475093649544,-237.24069492698467
Zfp473,1.0,,,0.0,0.0,,
Vrk3,0.3424624679844034,0.9931388370751764,4.369017179598923,0.14946749647233,0.2273140150861908,1.432535580780124,-239.10997006179747
Nup62-il4i1,1.0,,,0.0,0.0,,
Nup62,0.41631858183801246,401.27024195364476,2904.205597171239,0.08064648870515122,0.1381686759176041,0.8470731851793124,-154.12627486305547
Il4i1,0.911967899073587,1.1580500350318077,3.808949359952871,0.026764750047245996,0.30403398039561663,4.49095177962348,-60.77745746255812
Tbc1d17,0.0,0.22018289385428233,0.9250353771772133,0.23802645745958415,0.23802645745958415,2.131121508889893,-308.64322013633074
Akt1s1,0.6951807208041227,1592.397924359571,6417.245875000918,0.07563892625451664,0.24814351130956833,1.5108582237885448,-145.8502713704756
Mir707,0.9407052239900531,0.2899551156793517,8.779180203620045,0.0019583632228047953,0.03302758446167791,8.603992950872502,-7.839465295564036
Pnkp,0.0,4.44557843545941,25.27950273383132,0.1758570365195489,0.1758570365195489,0.47428114694634604,-261.4744317034312
Med25,0.0,0.11124237097500256,1.0499937247149163,0.10594574839502587,0.10594574839502587,2.9982295602999343,-172.51279656742335
Fuz,0.8157983306554718,532.5697975724959,3048.6867432274453,0.03217787002002012,0.17468826495722517,2.1068996428458076,-76.36709011494584
Tsks,0.0,4.432223890849773,2463.2218796025622,0.0017993603936178526,0.0017993603936178526,0.4749951276738854,-6.85108038778103
Prmt1,0.0,0.06229071911848934,0.6926552282540818,0.08993033846795664,0.08993033846795664,4.006713853896282,-141.501119285034
Gm15545,0.5622149553227396,14.198640860283634,3475.532624816099,0.0017884892171612262,0.004085313646288942,1.202124132264659,-7.194016657688523
Bcl2l12,0.9421288835928112,2.845201098867152,2.1536477068899145,0.07645399174045084,1.321107946190471,4.727904753095194,-111.17139485501187
Irf3,0.45697535081981167,25139.284520814213,82919.20955490388,0.1646331559458135,0.3031780531406123,0.9173932003073249,-256.0714000406964
Scaf1,0.0,0.07653992181129254,2.9339157440152106,0.02608797541900226,0.02608797541900226,3.6145646162876863,-63.032027401918754
